objID	objStat	objName	chr	startpos	endpos	strand	treesize	usedseqlength	branchlength	genelength
6301	5999	0	RGS4	1	163068606	163076802	1	9	302	0.009972	8197
6302	56992	0.0376060341136101	KIF15	3	44761715	44853256	1	5	1388	0.010484	91542
6303	3799	0.0376060255629878	KIF5B	10	32009010	32056443	-1	7	963	0.002072	47434
6304	3800	0	KIF5C	2	148875223	149026759	1	7	860	0.0103	151537
6305	3015	0.00119603991346835	H2AFZ	4	99948085	99950355	-1	7	128	0.00577	2271
6306	55506	0	H2AFY2	10	70052601	70112284	1	7	372	0.007617	59684
6307	9555	0.10916215132687	H2AFY	5	135334381	135399887	-1	7	372	0.011626	65507
6308	221613	0	HIST1H2AA	6	25726063	25726562	-1	6	131	0.059307	500
6309	338674	0	OR5F1	11	55993681	55994625	-1	7	314	0.089188	945
6310	338675	0	OR5AP2	11	56641489	56642439	-1	9	316	0.034976	951
6311	390445	0	OR5AU1	14	21154937	21156025	-1	6	349	0.034094	1089
6312	5150	0	PDE7A	8	65714334	65841734	-1	6	436	0.002168	127401
6313	27115	0	PDE7B	6	135851696	136195571	1	6	423	0.009229	343876
6314	8622	0	PDE8B	5	77180257	77428256	1	6	772	0.00657	248000
6315	5151	0	PDE8A	15	84980513	85139145	1	7	829	0.004318	158633
6316	5152	0	PDE9A	21	42653752	42775509	1	6	555	0.001487	121758
6317	57551	0	TAOK1	17	29390925	29551903	1	7	1001	0.001162	160979
6318	51347	0.112818092840141	TAOK3	12	118149801	118372945	-1	7	898	0.006895	223145
6319	9748	0	SLK	10	103967185	104029233	1	6	1236	0.000648	62049
6320	4342	0	MOS	8	56112942	56113982	-1	6	346	0.008881	1041
6321	3611	0	ILK	11	6603708	6610874	1	7	452	0.002297	7167
6322	8877	0.069992710187433	SPHK1	17	76383163	76387860	1	7	465	0.025082	4698
6323	56848	0	SPHK2	19	48619291	48630407	1	7	648	0.004589	11117
6324	64781	0	CERK	22	46684410	46738255	-1	6	537	0.001601	53846
6325	55750	0	AGK	7	141551278	141654409	1	7	422	0.002553	103132
6326	26052	0	DNM3	1	171841478	172418466	1	6	869	0.001141	576989
6327	1759	0	DNM1	9	128203355	128255249	1	5	842	0.011834	51895
6328	4599	0	MX1	21	41420558	41459214	1	8	662	0.020979	38657
6329	4600	0	MX2	21	41362023	41408943	1	6	715	0.022706	46921
6330	3337	0	DNAJB1	19	14514769	14529356	-1	8	340	0.008794	14588
6331	5199	0.990838877858402	CFP	X	47624213	47630305	-1	6	469	0.005083	6093
6332	2077	0	ERF	19	42247565	42255157	-1	5	543	0.003154	7593
6333	54738	0	FEV	2	218981087	218985657	-1	5	238	0.009741	4571
6334	2313	0	FLI1	11	128686535	128813267	1	5	448	0.035988	126733
6335	2078	0	ERG	21	38367261	38661780	-1	7	479	0.009323	294520
6336	89780	0	WNT3A	1	228007022	228061271	1	7	363	0.009043	54250
6337	7475	0	WNT6	2	218859823	218874232	1	5	365	0.00345	14410
6338	7471	0	WNT1	12	48978453	48982613	1	6	370	0.018984	4161
6339	54361	0	WNT4	1	22117305	22143026	-1	6	325	0.02196	25722
6340	80326	0	WNT10A	2	218880533	218893929	1	8	417	0.015159	13397
6341	7480	0	WNT10B	12	48965340	48971858	-1	6	389	0.013304	6519
6342	1285	0	COL4A3	2	227164565	227314792	1	7	1670	0.016308	150228
6343	1287	0	COL4A5	X	108439771	108697545	1	7	1688	0.003121	257775
6344	1282	0	COL4A1	13	110148963	110307149	-1	7	1669	0.017022	158187
6345	1286	1.00191896926586	COL4A4	2	226968916	227164559	-1	7	1690	0.004735	195644
6346	1284	1.09418012073269	COL4A2	13	110307284	110513027	1	6	1711	0.06931	205744
6347	3174	0	HNF4G	8	75539968	75566843	1	8	445	0.007336	26876
6348	6257	0	RXRB	6	33193585	33200696	-1	7	537	0.003968	7112
6349	6258	0.0376060298382997	RXRG	1	165400922	165445355	-1	8	463	0.019652	44434
6350	6256	0	RXRA	9	134326470	134440585	1	6	454	0.004503	114116
6351	401665	0.943601114682586	OR51T1	11	4881819	4882883	1	6	350	0.018429	1065
6352	81285	0.0763606696407732	OR51E2	11	4680171	4697846	-1	9	320	0.01576	17676
6353	390038	0	OR51D1	11	4639715	4640838	1	5	324	0.031282	1124
6354	143503	0	OR51E1	11	4643926	4655488	1	9	318	0.010166	11563
6355	317772	0.0014223391749238	HIST2H2AB	1	149887469	149887916	-1	6	130	0.011872	448
6356	4893	0	NRAS	1	114704464	114716894	-1	7	189	0.006228	12431
6357	3265	0	HRAS	11	532242	535561	-1	7	189	0.039153	3320
6358	9128	0	PRPF4	9	113275634	113293799	1	5	521	0.006295	18166
6359	11091	0	WDR5	9	134135679	134159972	1	8	334	0.02216	24294
6360	6659	0	SOX4	6	21593741	21598619	1	6	474	0.004593	4879
6361	6660	0	SOX5	12	23532297	24562449	-1	5	752	0.007339	1030153
6362	55553	0.0376060341136101	SOX6	11	15966449	16476388	-1	8	828	0.005863	509940
6363	983	0	CDK1	10	60772976	60794852	1	6	297	0.003537	21877
6364	1021	0	CDK6	7	92604921	92836627	-1	8	326	0.003133	231707
6365	1019	0	CDK4	12	57747727	57752447	-1	6	303	0.00314	4721
6366	1017	0	CDK2	12	55966772	55972784	1	7	298	0.001846	6013
6367	65078	0	RTN4R	22	20241415	20268293	-1	7	466	0.009022	26879
6368	8601	0	RGS20	8	53851808	53959304	1	5	388	0.004829	107497
6369	10287	1.0022235725873	RGS19	20	64073181	64080003	-1	6	217	0.016858	6823
6370	26575	0	RGS17	6	153006097	153131256	-1	7	210	0.004968	125160
6371	462	0	SERPINC1	1	173903800	173917378	-1	7	464	0.012356	13579
6372	6317	0	SERPINB3	18	63655197	63661963	-1	12	389	0.038674	6767
6373	5275	0	SERPINB13	18	63587300	63599199	1	8	391	0.018402	11900
6374	26018	0	LRIG1	3	66378797	66500421	-1	9	1087	0.014256	121625
6375	3483	0	IGFALS	16	1790413	1794908	-1	6	605	0.058128	4496
6376	846	0	CASR	3	122183683	122286503	1	7	1088	0.00535	102821
6377	64834	0	ELOVL1	1	43363397	43368074	-1	7	279	0.002906	4678
6378	79993	0	ELOVL7	5	60751789	60844311	-1	6	281	0.011237	92523
6379	83401	0	ELOVL3	10	102226278	102229589	1	8	270	0.007803	3312
6380	6910	0	TBX5	12	114353930	114408442	-1	7	518	0.02246	54513
6381	6911	0	TBX6	16	30085793	30091937	-1	6	436	0.004649	6145
6382	6862	0.103780198601582	T	6	166157656	166168669	-1	7	435	0.016776	11014
6383	9095	0	TBX19	1	168281040	168314426	1	7	448	0.010607	33387
6384	7529	0	YWHAB	20	44885599	44908532	1	8	246	0.018267	22934
6385	7533	0	YWHAH	22	31944493	31957603	1	6	246	0.006378	13111
6386	7532	0	YWHAG	7	76326791	76359025	-1	5	247	0.025805	32235
6387	2246	0	FGF1	5	142592178	142698070	-1	7	155	0.006507	105893
6388	2253	0	FGF8	10	101770130	101780369	-1	5	244	0.004528	10240
6389	8822	0	FGF17	8	22042753	22048809	1	7	216	0.030744	6057
6390	8340	0	HIST1H2BL	6	27807479	27807931	-1	5	126	0.046039	453
6391	5995	0.793165854463377	RGR	10	84245053	84259188	1	7	295	0.003757	14136
6392	221391	0	OPN5	6	47782039	47826381	1	8	354	0.011487	44343
6393	94233	0	OPN4	10	86654557	86666460	1	8	479	0.012667	11904
6394	9242	0	MSC	8	71841542	71844496	-1	6	206	0.006209	2955
6395	26020	0	LRP10	14	22871613	22881580	1	8	713	0.004004	9968
6396	29967	0.0699927095243288	LRP12	8	104489231	104589024	-1	6	859	0.002852	99794
6397	51293	0.404471341369108	CD320	19	8302127	8308356	-1	6	281	0.031244	6230
6398	169522	0	KCNV2	9	2717526	2730037	1	8	545	0.003514	12512
6399	3754	0.00409107764864843	KCNF1	2	10911937	10914225	1	8	494	0.002251	2289
6400	9312	0	KCNB2	8	72537391	72938581	1	5	911	0.014293	401191
6401	140687	0	GCNT7	20	56491492	56525925	-1	6	308	0.017762	34434
6402	64132	0	XYLT2	17	50346032	50361185	1	6	865	0.008035	15154
6403	64131	0	XYLT1	16	17102324	17470881	-1	8	929	0.009238	368558
6404	3958	0	LGALS3	14	55129217	55145430	1	6	250	0.020618	16214
6405	64446	0.301998460467196	DNAI2	17	74274247	74314884	1	5	601	0.020252	40638
6406	1780	0	DYNC1I1	7	95772506	96110322	1	6	645	0.003023	337817
6407	1781	0.0376060298382997	DYNC1I2	2	171687409	171750158	1	8	638	0.001692	62750
6408	55294	0.0376060341136101	FBXW7	4	152321258	152535241	-1	7	707	0.007893	213984
6409	23291	0	FBXW11	5	171861549	172006873	-1	7	542	0.013496	145325
6410	8945	0	BTRC	10	101354033	101557321	1	7	605	0.005142	203289
6411	1500	0.0376060341136101	CTNND1	11	57761762	57819180	1	7	968	0.002232	57419
6412	2861	0.290298750789926	GPR37	7	124745601	124766025	-1	7	613	0.018496	20425
6413	9283	0	GPR37L1	1	202122901	202129506	1	6	481	0.000197	6606
6414	1910	0	EDNRB	13	77895481	77975529	-1	8	532	0.002524	80049
6415	1909	0	EDNRA	4	147480917	147544954	1	7	427	0.00508	64038
6416	7478	0	WNT8A	5	138083892	138092648	1	7	355	0.006193	8757
6417	7483	1.12865140533882	WNT9A	1	227921464	227947975	-1	6	365	0.023461	26512
6418	7484	0	WNT9B	17	46851586	46886730	1	8	357	0.003246	35145
6419	7074	0	TIAM1	21	31118418	31558977	-1	8	1591	0.002235	440560
6420	26230	0	TIAM2	6	155090289	155257723	1	8	1701	0.002478	167435
6421	8874	0	ARHGEF7	13	111115277	111305734	1	7	686	0.011754	190458
6422	9459	0	ARHGEF6	X	136665549	136781344	-1	6	776	0.002927	115796
6423	26330	0	GAPDHS	19	35533412	35545319	1	7	408	0.00333	11908
6424	7052	0	TGM2	20	38128461	38165298	-1	6	687	0.006703	36838
6425	51806	0	CALML5	10	5498695	5499570	-1	6	146	0.045074	876
6426	810	0.655493682579089	CALML3	10	5524961	5526262	1	5	149	0.007185	1302
6427	4897	0	NRCAM	7	108147626	108456717	-1	8	1304	0.00336	309092
6428	23114	0	NFASC	1	204828654	205022822	1	6	1340	0.006133	194169
6429	3897	0	L1CAM	X	153861514	153886174	-1	6	1256	0.009505	24661
6430	10752	0.424185479455469	CHL1	3	196588	409417	1	8	1225	0.003418	212830
6431	1826	0	DSCAM	21	40012415	40847113	-1	5	1998	0.033899	834699
6432	57453	0	DSCAML1	11	117427773	117797261	-1	7	2022	0.004896	369489
6433	23396	0	PIP5K1C	19	3630181	3700486	-1	5	575	0.020983	70306
6434	8394	0	PIP5K1A	1	151198030	151249531	1	9	550	0.002152	51502
6435	8395	0	PIP5K1B	9	68705332	69009176	1	8	540	0.002374	303845
6436	138429	0.907484981471404	PIP5KL1	9	127920886	127931001	-1	6	394	0.005345	10116
6437	163688	0	CALML6	1	1914827	1917294	1	6	181	0.018043	2468
6438	7125	0	TNNC2	20	45823214	45827314	-1	7	160	0.007592	4101
6439	7134	0	TNNC1	3	52451091	52454041	-1	6	161	0.006935	2951
6440	84695	0	LOXL3	2	74532258	74553964	-1	7	753	0.010699	21707
6441	84171	0	LOXL4	10	98247686	98268250	-1	7	756	0.000732	20565
6442	4017	0	LOXL2	8	23296897	23404209	-1	5	773	0.02706	107313
6443	4016	0.0494923204760441	LOXL1	15	73926448	73952137	1	6	573	0.012701	25690
6444	4015	0	LOX	5	122063195	122078360	-1	7	417	0.009804	15166
6445	1129	0	CHRM2	7	136868652	137017024	1	6	466	0.005676	148373
6446	1133	0	CHRM5	15	33968245	34065094	1	7	532	0.010174	96850
6447	1128	0	CHRM1	11	62908679	62921540	-1	7	460	0.00892	12862
6448	1131	0	CHRM3	1	239386576	239915450	1	8	590	0.003405	528875
6449	57787	0	MARK4	19	45251258	45305283	1	7	752	0.009898	54026
6450	4139	0	MARK1	1	220528183	220664457	1	6	795	0.004169	136275
6451	2011	0	MARK2	11	63838928	63911020	1	6	768	0.003812	72093
6452	152503	0	SH3D19	4	151120281	151325645	-1	7	790	0.012176	205365
6453	57630	0	SH3RF1	4	169094256	169271098	-1	7	887	0.001539	176843
6454	2162	0.688896005954024	F13A1	6	6144078	6321013	-1	7	732	0.014453	176936
6455	23657	0	SLC7A11	4	138164094	138242418	-1	8	501	0.005326	78325
6456	11136	0	SLC7A9	19	32830511	32869777	-1	6	487	0.009065	39267
6457	9869	0.171841921831051	SETDB1	1	150926339	150964913	1	7	1291	0.006345	38575
6458	83852	0.0494923204760441	SETDB2	13	49444166	49495003	1	7	709	0.010018	50838
6459	79813	0.0531829574243307	EHMT1	9	137618992	137836127	1	7	1267	0.006668	217136
6460	10919	0	EHMT2	6	31879759	31897707	-1	6	1174	0.00721	17949
6461	79869	0	CPSF7	11	61402648	61429992	-1	6	501	0.003973	27345
6462	11052	0	CPSF6	12	69239537	69274358	1	8	588	0.001915	34822
6463	10262	0	SF3B4	1	149923317	149929322	-1	6	424	0.011718	6006
6464	2977	0	GUCY1A2	11	106674012	107018445	-1	5	732	0.001483	344434
6465	2982	0.42876203682227	GUCY1A3	4	155666710	155737062	1	7	690	0.016457	70353
6466	2983	0	GUCY1B3	4	155758974	155807631	1	9	619	0.016481	48658
6467	81318	0.547137382998955	OR4A5	11	54706832	54707902	1	17	319	0.029038	1071
6468	81327	1.18420445319768	OR4A16	11	55343201	55344187	1	17	319	0.129725	987
6469	81328	0	OR4A15	11	55367884	55368918	1	6	313	0.012716	1035
6470	23136	0	EPB41L3	18	5392381	5630663	-1	7	1087	0.008338	238283
6471	2036	0	EPB41L1	20	36091504	36232799	1	5	881	0.069217	141296
6472	2037	0	EPB41L2	6	130839347	131063322	-1	7	997	0.003178	223976
6473	2035	1.79276218900689	EPB41	1	28887091	29120046	1	5	864	0.01262	232956
6474	26333	0.879421504379777	OR7A17	19	14880426	14881355	-1	16	309	0.071705	930
6475	390892	0	OR7A10	19	14840948	14841877	-1	16	309	0.143832	930
6476	79473	0	OR52N1	11	5787854	5788816	-1	6	320	0.136675	963
6477	390077	0	OR52N2	11	5820336	5821301	1	5	316	0.010501	966
6478	390072	0.799436905763141	OR52N4	11	5735998	5755932	1	7	321	0.001378	19935
6479	55576	0	STAB2	12	103587289	103766729	1	6	2551	0.007235	179441
6480	23166	0	STAB1	3	52495338	52524496	1	8	2570	0.0047	29159
6481	51172	0	NAGPA	16	5024844	5033941	-1	8	515	0.006414	9098
6482	60482	0	SLC5A7	2	107986539	108013983	1	8	580	0.007448	27445
6483	5605	0	MAP2K2	19	4090321	4124189	-1	6	400	0.021031	33869
6484	5604	0	MAP2K1	15	66386844	66491544	1	7	393	0.007953	104701
6485	5607	0	MAP2K5	15	67542683	67807117	1	6	448	0.004806	264435
6486	5609	0	MAP2K7	19	7903780	7914478	1	5	419	0.002414	10699
6487	1056	0	CEL	9	133061978	133071863	1	8	653	0.004791	9886
6488	54413	0	NLGN3	X	71144831	71171832	1	5	828	0.002014	27002
6489	22871	0	NLGN1	3	173397780	174286644	1	6	608	0.004019	888865
6490	57555	0	NLGN2	17	7408183	7419864	1	6	678	0.005085	11682
6491	57502	0	NLGN4X	X	5890026	6228882	-1	10	836	0.003768	338857
6492	4641	0	MYO1C	17	1464186	1492707	-1	5	1029	0.022165	28522
6493	9371	0	KIF3B	20	32277651	32335011	1	8	747	0.009001	57361
6494	3797	0	KIF3C	2	25926586	25982574	-1	8	793	0.00589	55989
6495	11127	0.842093814444644	KIF3A	5	132689653	132737573	-1	7	726	0.00146	47921
6496	79671	0	NLRX1	11	119168334	119184016	1	8	974	0.004416	15683
6497	11183	0	MAP4K5	14	50418493	50532658	-1	7	846	0.002963	114166
6498	8491	0	MAP4K3	2	39249266	39437312	-1	6	894	0.001139	188047
6499	5871	0	MAP4K2	11	64789137	64803248	-1	6	820	0.004249	14112
6500	27086	0.0376060298382997	FOXP1	3	70954714	71583989	-1	7	677	0.001523	629276
6501	50943	0	FOXP3	X	49250436	49265738	-1	5	431	0.01183	15303
6502	6614	0.0376060341136101	SIGLEC1	20	3686970	3712566	-1	8	1709	0.004758	25597
6503	6657	0	SOX2	3	181711924	181714436	1	7	319	0.003259	2513
6504	9545	0.749603685981185	RAB3D	19	11322046	11339668	-1	6	219	0.006045	17623
6505	5864	0.0376060309071274	RAB3A	19	18196801	18204064	-1	5	220	0.021456	7264
6506	5865	0	RAB3B	1	51907956	51990764	-1	7	219	0.019882	82809
6507	6529	0	SLC6A1	3	10992734	11039249	1	7	599	0.009794	46516
6508	6532	0	SLC6A4	17	30194319	30235968	-1	6	630	0.006456	41650
6509	6530	0.794001223563723	SLC6A2	16	55655630	55706192	1	8	628	0.001614	50563
6510	6531	0	SLC6A3	5	1392790	1445428	-1	6	620	0.007293	52639
6511	55825	0.915497693686837	PECR	2	216031705	216081816	-1	6	303	0.006761	50112
6512	1666	0	DECR1	8	90001352	90052004	1	7	313	0.00254	50653
6513	26063	0	DECR2	16	401858	412487	1	7	292	0.006053	10630
6514	57198	0	ATP8B2	1	154325560	154351304	1	7	1222	0.004428	25745
6515	79895	0	ATP8B4	15	49858238	50119222	-1	7	1182	0.000952	260985
6516	5205	0	ATP8B1	18	57646426	57803310	-1	8	1251	0.002105	156885
6517	222545	0.721450035417934	GPRC6A	6	116792085	116829057	-1	7	928	0.019373	36973
6518	80835	0	TAS1R1	1	6555278	6579757	1	6	841	0.033011	24480
6519	83756	2.14321253968121	TAS1R3	1	1330852	1334464	1	6	851	0.153353	3613
6520	5734	0	PTGER4	5	40679930	40696860	1	6	490	0.008876	16931
6521	5732	0.605970476067193	PTGER2	14	52314298	52328606	1	6	358	0.008618	14309
6522	5729	1.14752365581823	PTGDR	14	52267592	52277090	1	8	359	0.009382	9499
6523	5739	0	PTGIR	19	46611328	46625118	-1	6	386	0.016406	13791
6524	10500	0.281865386773858	SEMA6C	1	151131685	151146670	-1	7	962	0.016581	14986
6525	57556	0	SEMA6A	5	116443555	116574855	-1	8	1024	0.001448	131301
6526	80031	0	SEMA6D	15	47184206	47774223	1	7	1073	0.00199	590018
6527	6494	0	SIPA1	11	65638107	65650920	1	6	1042	0.022094	12814
6528	57568	0	SIPA1L2	1	232397965	232630161	-1	7	1722	0.001924	232197
6529	26037	0	SIPA1L1	14	71512743	71741229	1	6	1804	0.002685	228487
6530	23094	0	SIPA1L3	19	37906889	38208369	1	6	1777	0.001575	301481
6531	2781	0	GNAZ	22	23070483	23125034	1	7	355	0.019971	54552
6532	2773	0	GNAI3	1	109548564	109595843	1	7	354	0.002909	47280
6533	2770	0.0494923204760441	GNAI1	7	80134824	80219409	1	7	354	0.006281	84586
6534	2771	0	GNAI2	3	50226688	50259354	1	6	355	0.012038	32667
6535	9210	0	BMP15	X	50910735	50916641	1	7	393	0.006784	5907
6536	2661	0	GDF9	5	132861181	132866884	-1	7	455	0.001222	5704
6537	9518	0	GDF15	19	18386158	18389176	1	7	308	0.00458	3019
6538	4838	0	NODAL	10	70431936	70441709	-1	7	347	0.010518	9774
6539	6263	0	RYR3	15	33310976	33866102	1	7	4850	0.005445	555127
6540	6262	0	RYR2	1	237042210	237833988	1	7	4871	0.010302	791779
6541	390271	0	OR8B3	11	124396410	124397351	-1	9	313	0.004541	942
6542	26595	0	OR8B2	11	124382402	124406752	-1	9	313	0.015294	24351
6543	8482	0	SEMA7A	15	74409289	74433958	-1	7	664	0.008866	24670
6544	54437	0	SEMA5B	3	122909193	123028605	-1	7	1151	0.024732	119413
6545	9037	0	SEMA5A	5	9035026	9546121	-1	7	1074	0.003444	511096
6546	23460	0	ABCA6	17	69078691	69143262	-1	6	1617	0.02198	64572
6547	10351	0	ABCA8	17	68867287	68955404	-1	7	1581	0.017994	88118
6548	10350	0	ABCA9	17	68974632	69062296	-1	5	1187	0.161897	87665
6549	23461	0	ABCA5	17	69244435	69327182	-1	6	1643	0.018019	82748
6550	8476	0	CDC42BPA	1	226989865	227318492	-1	6	1719	0.009132	328628
6551	11113	0	CIT	12	119685790	119877291	-1	6	2027	0.014328	191502
6552	433	0	ASGR2	17	7101322	7115522	-1	5	300	0.188799	14201
6553	50489	0	CD207	2	70830212	70835823	-1	7	328	0.019358	5612
6554	283160	0.614990812952949	OR8D2	11	124319262	124320197	-1	5	311	0.143338	936
6555	283159	0.305723030802656	OR8D1	11	124309840	124310766	-1	6	308	0.024168	927
6556	338662	0	OR8D4	11	123906432	123907376	1	6	313	0.020629	945
6557	390275	0	OR8A1	11	124570069	124571049	1	6	326	0.00387	981
6558	4650	0	MYO9B	19	17075781	17213295	1	7	2157	0.005867	137515
6559	4649	0.0376060170123598	MYO9A	15	71822291	72118099	-1	6	2548	0.004418	295809
6560	4646	0	MYO6	6	75749176	75919537	1	6	1294	0.001509	170362
6561	2810	0.00550733526124416	SFN	1	26863142	26864456	1	7	248	0.005067	1315
6562	10971	0	YWHAQ	2	9583967	9631055	-1	9	245	0.006641	47089
6563	6785	1.04725297902928	ELOVL4	6	79914812	79947598	-1	7	314	0.007276	32787
6564	60481	0	ELOVL5	6	53267398	53349179	-1	6	299	0.006975	81782
6565	54898	0.88366995469969	ELOVL2	6	10980759	11044391	-1	9	295	0.00361	63633
6566	55902	0	ACSS2	20	34874963	34927966	1	8	714	0.005103	53004
6567	84532	0	ACSS1	20	25005147	25058182	-1	7	688	0.014503	53036
6568	79611	0.279101000310979	ACSS3	12	81022383	81256759	1	6	686	0.007603	234377
6569	3708	0.0684866073793308	ITPR1	3	4493348	4847840	1	6	2758	0.000262	354493
6570	3709	0.314296976695349	ITPR2	12	26335352	26833198	-1	7	2701	0.005088	497847
6571	3710	0	ITPR3	6	33621379	33696574	1	7	2671	0.003925	75196
6572	23345	0	SYNE1	6	152121684	152637399	-1	7	8796	0.01242	515716
6573	116986	0.537537312009872	AGAP2	12	57723761	57742201	-1	7	1192	0.003166	18441
6574	116988	0.0376060341136101	AGAP3	7	151085831	151144436	1	7	853	0.012648	58606
6575	116987	0.0531829574243307	AGAP1	2	235494089	236131800	1	21	996	0.016944	637712
6576	2780	0	GNAT2	1	109603267	109613083	-1	9	354	0.005796	9817
6577	346562	0	GNAT3	7	80458671	80511926	-1	6	354	0.002211	53256
6578	2779	0	GNAT1	3	50191610	50197696	1	7	350	0.013096	6087
6579	5909	0	RAP1GAP	1	21596215	21669517	-1	7	700	0.003441	73303
6580	23108	0	RAP1GAP2	17	2776929	3037741	1	6	676	0.00408	260813
6581	5733	0	PTGER3	1	70852353	71047808	-1	6	363	0.007828	195456
6582	5731	0	PTGER1	19	14472466	14475362	-1	5	402	0.067809	2897
6583	6915	0	TBXA2R	19	3594506	3606833	-1	7	406	0.01569	12328
6584	5737	1.0081517799241	PTGFR	1	78476247	78540701	1	8	359	0.006887	64455
6585	57057	0	TBX20	7	35202430	35254100	-1	6	447	0.004721	51671
6586	6909	0.0957347975020958	TBX2	17	61399896	61409466	1	8	702	0.021667	9571
6587	6907	0	TBL1X	X	9463295	9719740	1	6	577	0.00799	256446
6588	79718	0	TBL1XR1	3	177020754	177197260	-1	6	514	0.00213	176507
6589	57205	0	ATP10D	4	47485280	47593486	1	7	1426	0.002147	108207
6590	23120	0	ATP10B	5	160563120	160852212	-1	8	1461	0.006215	289093
6591	57194	0	ATP10A	15	25678712	25865170	-1	8	1499	0.007914	186459
6592	7324	0.00119603991346835	UBE2E1	3	23805893	23891640	1	6	193	0.005409	85748
6593	644150	0	WIPF3	7	29806554	29917066	1	6	456	0.024998	110513
6594	7456	0	WIPF1	2	174559574	174682899	-1	5	503	0.007577	123326
6595	904	0	CCNT1	12	48688458	48716998	-1	6	726	0.004494	28541
6596	905	0	CCNT2	2	134918794	134959345	1	8	730	0.001437	40552
6597	11309	0	SLCO2B1	11	75150987	75214669	1	6	709	0.028553	63683
6598	53919	0	SLCO1C1	12	20695355	20753386	1	8	730	0.002217	58032
6599	28234	0.0376060255629878	SLCO1B3	12	20810704	20916911	1	16	693	0.002848	106208
6600	338821	1.64820816102562	SLCO1B7	12	21015696	21090106	1	16	693	0.243909	74411
6601	10599	0.0887356069245207	SLCO1B1	12	21131194	21239796	1	16	693	0.006437	108603
6602	6579	1.00413527841988	SLCO1A2	12	21264600	21395437	-1	7	670	0.00345	130838
6603	219432	0.832049452013846	OR4C6	11	55665167	55666096	1	5	309	0.028218	930
6604	4744	0	NEFH	22	29480192	29491290	1	6	887	0.002553	11099
6605	10600	0	USP16	21	29024617	29054488	1	5	826	0.016249	29872
6606	3371	0	TNC	9	115019575	115118257	-1	8	2201	0.006976	98683
6607	7143	0	TNR	1	175322799	175743616	-1	8	1358	0.003664	420818
6608	6416	0	MAP2K4	17	12020818	12143831	1	7	399	0.007368	123014
6609	5608	0	MAP2K6	17	69414697	69542329	1	6	334	0.004519	127633
6610	5606	0	MAP2K3	17	21284656	21315240	1	8	336	0.006659	30585
6611	23200	0	ATP11B	3	182793503	182921635	1	5	1168	0.008002	128133
6612	23250	0	ATP11A	13	112690048	112887168	1	7	1188	0.004194	197121
6613	286410	0.0668740315958366	ATP11C	X	139726346	139933033	-1	7	1123	0.001782	206688
6614	2778	0	GNAS	20	58839740	58911195	1	6	1036	0.007229	71456
6615	80331	0	DNAJC5	20	63895102	63936031	1	5	198	0.039622	40930
6616	85479	0	DNAJC5B	8	66021556	66100520	1	5	199	0.010974	78965
6617	285126	0	DNAJC5G	2	27275421	27281885	1	5	188	0.023652	6465
6618	8396	0	PIP4K2B	17	38765689	38799905	-1	6	416	0.003481	34217
6619	5305	0	PIP4K2A	10	22534837	22714574	-1	8	365	0.002864	179738
6620	79837	0	PIP4K2C	12	57591159	57603428	1	6	421	0.005019	12270
6621	3269	0	HRH1	3	11137093	11263253	1	8	487	0.010671	126161
6622	59340	0.66386564653796	HRH4	18	24460629	24479957	1	6	390	0.018762	19329
6623	11255	0	HRH3	20	62214961	62220267	-1	7	445	0.008436	5307
6624	5724	0	PTAFR	1	28147166	28193936	-1	8	342	0.012513	46771
6625	27334	0	P2RY10	X	78945332	78963727	1	7	339	0.006156	18396
6626	84636	0	GPR174	X	79170972	79172229	1	7	333	0.002667	1258
6627	3758	0	KCNJ1	11	128838014	128867373	-1	6	387	0.004989	29360
6628	3766	0	KCNJ10	1	160037467	160070261	-1	8	379	0.001591	32795
6629	3773	0	KCNJ16	17	70075207	70135608	1	7	418	0.007411	60402
6630	390063	0	OR51I1	11	5440542	5441553	-1	5	314	0.014335	1012
6631	390064	0.938391293185355	OR51I2	11	5453408	5454477	1	7	312	0.007311	1070
6632	342926	0	ZNF677	19	53235385	53254966	-1	7	584	0.005304	19582
6633	147658	0	ZNF534	19	52431414	52439446	1	34	799	0.067866	8033
6634	84436	0.0494923204760441	ZNF528	19	52397515	52418634	1	34	799	0.04476	21120
6635	147657	0	ZNF480	19	52297169	52325927	1	34	799	0.02077	28759
6636	344787	0	ZNF860	3	31981774	31991736	1	32	873	0.241843	9963
6637	90333	0	ZNF468	19	52838532	52857649	-1	32	873	0.047897	19118
6638	7576	0	ZNF28	19	52797408	52821669	-1	32	873	0.030773	24262
6639	162966	0.664167924213856	ZNF600	19	52765494	52833622	-1	32	873	0.047476	68129
6640	10396	0	ATP8A1	4	42408373	42657105	-1	6	1164	0.002361	248733
6641	51761	0	ATP8A2	13	25372071	26025851	1	6	1162	0.007875	653781
6642	30009	0	TBX21	17	47733244	47746119	1	5	535	0.018712	12876
6643	8320	0	EOMES	3	27715949	27722715	-1	7	705	0.002987	6767
6644	5903	0.701718153610166	RANBP2	2	108719446	108785811	1	5	3221	0.018301	66366
6645	5902	0	RANBP1	22	20115938	20127357	1	7	201	0.005121	11420
6646	55331	0	ACER3	11	76860873	77023806	1	6	267	0.003902	162934
6647	340485	0	ACER2	9	19408927	19452620	1	5	275	0.017117	43694
6648	125981	0	ACER1	19	6306499	6333629	-1	6	264	0.010267	27131
