objID	objStat	objName	SNPcount	chr	startpos	endpos	length	strand	dbsnp	bin
140606	0.74329020578918	SELM	2	22	31500763	31503551	2789	-1	rs2283877	2
140609	1.86236257967655	NEK7	52	1	198126108	198291550	165443	1	rs16842573	14
140612	1.28227555497516	ZFP28	14	19	57050317	57068170	17854	1	rs1990575	8
140625	1.79279318261666	ACTRT2	22	1	2938046	2939467	1422	1	rs6424065	11
140628	1.89894277808613	GATA5	7	20	61038553	61051026	12474	-1	rs4925184	5
140679	1.48076952493241	SLC32A1	18	20	37353105	37358015	4911	1	rs16987500	10
140680	1.1384658761368	C20orf96	8	20	251504	271419	19916	-1	rs1076719	6
140683	2.60602416096977	BPIFA2	13	20	31755960	31769223	13264	1	rs2024956	8
140685	1.63469977357177	ZBTB46	15	20	62375021	62436856	61836	-1	rs7273624	9
140686	1.46275657268359	WFDC3	8	20	44402847	44420547	17701	-1	rs6065889	6
140687	0.321987716763714	GCNT7	7	20	55066548	55100981	34434	-1	rs6999	5
140688	0.865486176361209	C20orf112	3	20	31030862	31071288	40427	-1	rs1555133	3
140689	2.03821936201241	CBLN4	35	20	54572496	54580012	7517	-1	rs6098956	13
140690	1.23845337517794	CTCFL	44	20	56072224	56100154	27931	-1	rs6070117	13
140691	1.2286314988699	TRIM69	28	15	45028560	45060025	31466	1	rs4485326	12
140699	1.90153479078911	C20orf132	7	20	35729629	35807974	78346	-1	rs8120307	5
140701	2.06566629411986	ABHD16B	3	20	62492566	62494341	1776	1	rs11905801	3
140706	1.85248646063253	C20orf160	6	20	30598245	30619984	21740	1	rs6058511	5
140707	1.21016391919858	BRI3BP	9	12	125478194	125510349	32156	1	rs7304738	6
140710	2.18651429509432	KIAA0889	8	20	35405845	35492087	86243	-1	rs2425304	6
140711	0.537112365229079	C20orf118	6	20	35504570	35522632	18063	1	rs11697895	5
140730	2.06636529825862	RIMS4	17	20	43380445	43438979	58535	-1	rs11906229	9
140731	2.25837965537899	ANKRD60	28	20	56793551	56798230	4680	-1	rs6070379	12
140732	1.87565986762269	SUN5	15	20	31571581	31592239	20659	-1	rs6120060	9
140733	2.29182055600743	MACROD2	831	20	13976146	16033842	2057697	1	rs7266469	15
140735	2.22287840958172	DYNLL2	21	17	56160780	56167618	6839	1	rs2333091	10
140738	1.27402092627729	TMEM37	12	2	120189446	120196096	6651	1	rs10208236	8
140739	1.35460951605267	UBE2F	20	2	238875587	238951423	75837	1	rs10172855	10
140766	1.90632540600976	ADAMTS14	80	10	72432559	72522197	89639	1	rs1477069	15
140767	2.21707451474532	NRSN1	35	6	24126414	24147757	21344	1	rs6925917	13
140775	1.28672544779825	SMCR8	4	17	18218594	18231370	12777	1	rs921986	4
140801	1.3113012685087	RPL10L	19	14	47120216	47121028	813	-1	rs17117514	10
140803	2.05534182722626	TRPM6	55	9	77337411	77503010	165600	-1	rs944857	14
140807	1.78018310151723	KRT72	9	12	52979373	52995322	15950	-1	rs3892914	6
140809	0.461656040455186	SRXN1	7	20	627259	633890	6632	-1	rs6139794	5
140823	0.482937660983089	ROMO1	1	20	34287232	34288902	1671	1	rs17092974	1
140831	0.612171946866931	ZSWIM3	4	20	44486220	44507770	21551	1	rs1967656	4
140836	1.82498031473946	BANF2	38	20	17674320	17716517	42198	1	rs2277868	13
140838	1.49009218029733	NANP	7	20	25593571	25604648	11078	-1	rs6050755	5
140850	1.44366937484754	DEFB127	5	20	138186	139804	1619	1	rs2316226	4
140862	1.38804940990406	ISM1	64	20	13202418	13281297	78880	1	rs4814215	14
140870	0.926123120161113	WFDC6	4	20	44162836	44168134	5299	-1	rs7264006	4
140873	-1.80046275177255	C20orf173	1	20	34108569	34117481	8913	-1	rs7261862	1
140876	2.19700624782006	FAM65C	19	20	49202645	49253426	50782	-1	rs2145698	10
140880	1.83235867925223	CST11	9	20	23431041	23433482	2442	-1	rs6114106	6
140881	1.93028124169909	DEFB129	13	20	207899	210527	2629	1	rs1342841	8
140883	1.29302041044123	ZNF280B	14	22	22838767	22863505	24739	-1	rs9620096	8
140885	2.37287994030683	SIRPA	51	20	1874813	1920540	45728	1	rs6136475	14
140886	0.60916360721705	PABPC5	7	X	90689597	90693583	3987	1	rs4520335	5
140890	1.19914903570816	SREK1	20	5	65440085	65476716	36632	1	rs153389	10
140893	1.16144740562897	C20orf151	20	20	60985293	61002629	17337	-1	rs17824418	10
140894	2.51634216232471	C20orf152	18	20	34556529	34618622	62094	1	rs2794384	10
140901	3.13818076805393	STK35	47	20	2082528	2129201	46674	1	rs1891227	14
140902	0.529281769789315	R3HDML	7	20	42965626	42979875	14250	1	rs4810422	5
140947	1.7818603978341	C5orf20	14	5	134779904	134783038	3135	-1	rs6891388	8
142679	1.59876872798971	DUSP19	8	2	183943287	183964736	21450	1	rs4666885	6
142683	1.0407189622158	ITLN2	13	1	160914816	160924589	9774	-1	rs12058351	8
142684	2.29862927005455	RAB40A	9	X	102754681	102774417	19737	-1	rs6652385	6
142685	0.400204364834502	ASB15	7	7	123249112	123277932	28821	1	rs6962756	5
142686	1.61073267810137	ASB14	6	3	57302379	57326710	24332	-1	rs9883699	5
142689	2.00033594583921	ASB12	1	X	63444072	63450511	6440	-1	rs1582085	1
142827	1.95390883111992	C10orf129	13	10	96953957	96988686	34730	1	rs632113	8
142891	1.57821598138728	SAMD8	7	10	76871393	76941881	70489	1	rs7088974	5
142910	0.419101437732606	LIPJ	6	10	90346519	90366733	20215	1	rs1555839	5
142940	2.18010067167882	TRUB1	15	10	116697952	116737439	39488	1	rs6585304	9
143098	2.6781050179347	MPP7	99	10	28339922	28571067	231146	-1	rs12776665	15
143162	3.15590675792181	FRMPD2	37	10	49364602	49482941	118340	-1	rs1881733	13
143187	2.21895185686084	VTI1A	125	10	114206756	114578503	371748	1	rs7086803	15
143241	1.19828521617525	DYDC1	3	10	82095861	82116500	20640	-1	rs10788579	3
143244	0.194403435624544	EIF5AL1	4	10	81272357	81276196	3840	1	rs731491	4
143279	2.07268075469496	HECTD2	17	10	93170096	93274520	104425	1	rs7478184	9
143282	1.10231672665165	FGFBP3	5	10	93666345	93669258	2914	-1	rs7095552	4
143379	1.03671649993779	C10orf82	8	10	118423207	118429481	6275	-1	rs3010455	6
143384	1.68823566220067	C10orf46	29	10	120440494	120514758	74265	-1	rs3824821	12
143425	2.43577316115242	SYT9	139	11	7273181	7490276	217096	1	rs12285760	15
143458	2.08104267634642	LDLRAD3	160	11	35965612	36252841	287230	1	rs2173554	15
143471	1.94687268604513	PSMA8	10	18	23713816	23773319	59504	1	rs11877878	7
143496	-0.965488886058204	OR52B4	3	11	4388493	4389616	1124	-1	rs4910623	3
143501	2.3215718706804	C11orf40	22	11	4592653	4599050	6398	-1	rs12789853	11
143502	1.37603111603377	OR52I2	3	11	4608021	4609135	1115	1	rs7951206	3
143503	1.44331413408798	OR51E1	22	11	4665156	4676718	11563	1	rs16925767	11
143570	1.75574476210855	XRRA1	9	11	74551955	74660232	108278	-1	rs7105085	6
143630	0.479166759032916	UBQLNL	9	11	5535623	5537956	2334	-1	rs317780	6
143662	0.657763673836618	MUC15	5	11	26580579	26593815	13237	-1	rs397618	4
143678	2.65097408248769	C11orf94	1	11	45928085	45928833	749	-1	rs7925824	1
143684	1.10315007024343	FAM76B	16	11	95502106	95522954	20849	-1	rs11021302	9
143686	1.67856937137195	SESN3	39	11	94906133	94964246	58114	-1	rs1073059	13
143689	0.767968330590084	PIWIL4	43	11	94300474	94354587	54114	1	rs2509337	13
143872	2.45644315501574	ARHGAP42	124	11	100558407	100861656	303250	1	rs655175	15
143879	1.59085594094819	KBTBD3	8	11	105921825	105948465	26641	-1	rs1893174	6
143884	1.69439631128832	CWF19L2	37	11	107197071	107328572	131502	-1	rs17092233	13
143888	0.145821883533711	KDELC2	3	11	108342833	108369159	26327	-1	rs11212672	3
143903	2.51102843487201	LAYN	7	11	111411233	111431788	20556	1	rs510388	5
144097	1.43828925268549	C11orf84	8	11	63580923	63595190	14268	1	rs9804541	6
144100	1.83343437172156	PLEKHA7	84	11	16809207	17035963	226757	-1	rs16933548	15
144108	1.07066963649576	SPTY2D1	10	11	18627948	18656020	28073	-1	rs4757676	7
144110	0.618539148571936	TMEM86A	8	11	18720351	18726332	5982	1	rs11024757	6
144124	1.22607088797209	OR10A5	10	11	6866914	6867867	954	1	rs9300082	7
144125	0.383320690406083	OR2AG1	7	11	6806248	6807245	998	1	rs12288170	5
144132	2.58105110208791	DNHD1	33	11	6518526	6593255	74730	1	rs7947368	12
144165	2.22510783357457	PRICKLE1	63	12	42852140	42983572	131433	-1	rs7303271	14
144193	0.45880806873612	AMDHD1	10	12	96337071	96362370	25300	1	rs1982138	7
144195	0.953406794863759	SLC2A14	18	12	7966397	8025495	59099	-1	rs2889545	10
144203	0.885665137141598	OVOS2	23	12	31267684	31359088	91405	-1	rs11051344	11
144233	2.8821273925963	BCDIN3D	6	12	50229826	50236912	7087	-1	rs7134749	5
144245	1.79438336633593	ALG10B	12	12	38710557	38723528	12972	1	rs7976308	8
144321	-0.111038269102133	GLIPR1L2	5	12	75784889	75817820	32932	1	rs11180523	4
144347	0.562167356530034	FAM101A	5	12	124773710	124800570	26861	1	rs12318072	4
144348	2.05969194458882	ZNF664	9	12	124457762	124499986	42225	1	rs10846581	6
144363	0.290076125525155	LYRM5	6	12	25348150	25357949	9800	1	rs11047887	5
144402	2.3614016565937	CPNE8	59	12	39046002	39299420	253419	-1	rs10875963	14
144404	1.76626142543212	TMEM120B	18	12	122150658	122219974	69317	1	rs15797	10
144406	1.60976119374901	WDR66	14	12	122356463	122441833	85371	1	rs7296744	8
144423	1.69455431397306	GLT1D1	59	12	129338081	129469509	131429	1	rs543533	14
144448	1.45483841670509	TSPAN19	10	12	85408094	85430055	21962	-1	rs12322028	7
144453	1.35086712768868	BEST3	41	12	70047389	70093196	45808	-1	rs12322558	13
144455	1.54350621795241	E2F7	60	12	77415026	77459360	44335	-1	rs10863026	14
144501	2.21470965111348	KRT80	44	12	52562780	52585784	23005	-1	rs11170034	13
144535	2.05282039256591	C12orf55	56	12	96883388	97079020	195633	1	rs10777797	14
144568	3.01497551724002	A2ML1	43	12	8975150	9029379	54230	1	rs11047620	13
144577	1.12815610053364	C12orf66	13	12	64586419	64616076	29658	-1	rs17100200	8
144608	0.603671599032431	C12orf60	6	12	14956506	14976792	20287	1	rs11610238	5
144699	1.86219222480492	FBXL14	23	12	1675159	1703331	28173	-1	rs10773961	11
144715	1.63597891657734	RAD9B	1	12	110940005	110969891	29887	1	rs4766497	1
144717	0.809927231122324	FAM109A	2	12	111798455	111806925	8471	-1	rs3742004	2
144809	0.451032674073099	C13orf30	31	13	43355686	43365685	10000	1	rs7999035	12
144811	1.44972220876599	LACC1	20	13	44453420	44468068	14649	1	rs656653	10
144983	0.520803018676905	HNRNPA1L2	6	13	53191605	53217919	26315	1	rs9536203	5
145173	1.88855113449435	B3GALTL	44	13	31774112	31906413	132302	1	rs17075734	13
145226	0.350544633095641	RDH12	6	14	68168603	68201168	32566	1	rs910315	5
145258	1.5766677270572	GSC	51	14	95234560	95236499	1940	-1	rs4905246	14
145264	2.07358359577559	SERPINA12	29	14	94953620	94984181	30562	-1	rs8004587	12
145270	2.24127912922095	PRIMA1	55	14	94184644	94254766	70123	-1	rs12589424	14
145282	1.54134846249704	MIPOL1	28	14	37667118	38020464	353347	1	rs10483491	12
145376	0.31309827449203	PPP1R36	11	14	65016620	65056096	39477	1	rs10498515	7
145389	1.39599500274208	SLC38A6	21	14	61447832	61550451	102620	1	rs2182983	10
145407	2.39913176095811	C14orf37	69	14	58470808	58618847	148040	-1	rs6573190	14
145447	1.97197903379891	ABHD12B	19	14	51338878	51371688	32811	1	rs17794038	10
145482	0.542305597777794	PTGR2	8	14	74318534	74352168	33635	1	rs17092737	6
145483	0.201939527652878	FAM161B	6	14	74399695	74417117	17423	-1	rs7148485	5
145497	1.58161275684029	C14orf166B	40	14	77292725	77336645	43921	1	rs909228	13
145501	2.45211313918532	ISM2	11	14	77940737	77965210	24474	-1	rs8135	7
145508	2.32097857877753	CEP128	122	14	80962821	81405884	443064	-1	rs12891534	15
145567	1.99390900204558	TTC7B	107	14	91006932	91282761	275830	-1	rs1640246	15
145581	2.10995769467706	LRFN5	80	14	42076764	42373752	296989	1	rs17112396	15
145645	2.04365137570752	C15orf43	7	15	45248900	45271421	22522	1	rs4082812	5
145741	0.821025049566192	C2CD4A	15	15	62359176	62363116	3941	1	rs7165547	9
145748	1.62093304004106	LYSMD4	17	15	100267610	100273626	6017	-1	rs11853793	9
145773	1.43397989602671	FAM81A	28	15	59730372	59815751	85380	1	rs17302400	12
145788	0.587824645124795	FLJ27352	1	15	55700723	55710910	10188	1	rs7169460	1
145814	1.58852355050233	PGPEP1L	19	15	99511459	99551024	39566	-1	rs733710	10
145853	-0.0855577322201058	C15orf61	2	15	67813522	67819641	6120	1	rs8027115	2
145858	1.53991120145318	C15orf32	53	15	93014907	93044347	29441	1	rs8040167	14
145864	-0.675676593525332	HAPLN3	6	15	89420519	89438770	18252	-1	rs16942443	5
145873	0.709774475109088	MESP2	5	15	90319589	90321985	2397	1	rs11073889	4
145942	1.62898591830256	TMCO5A	22	15	38227457	38243623	16167	1	rs4372645	11
145946	1.1634770605012	SPATA8	32	15	97326676	97328845	2170	1	rs12901788	12
145957	2.40056015256454	NRG4	13	15	76234314	76304785	70472	-1	rs2648437	8
146050	1.75294178625055	ZSCAN29	3	15	43650370	43662258	11889	-1	rs2412780	3
146057	1.68637288842937	TTBK2	12	15	43036536	43213007	176472	-1	rs7164041	8
146059	2.45716077036247	CDAN1	3	15	43015760	43029417	13658	-1	rs12594483	3
146167	2.02233262835523	SLC38A8	25	16	84043389	84075762	32374	-1	rs7194792	11
146177	1.40978898518411	VWA3A	9	16	22103863	22168287	64425	1	rs6497573	6
146183	1.71203618639997	OTOA	11	16	21689835	21772050	82216	1	rs13332667	7
146198	2.36668915718453	ZFP90	17	16	68573661	68601039	27379	1	rs7201944	9
146206	1.15958944600677	RLTPR	1	16	67679030	67691472	12443	1	rs9972635	1
146212	2.45572680244243	KCTD19	2	16	67323393	67360661	37269	-1	rs3868143	2
146223	0.934748356165937	CMTM4	8	16	66648653	66730610	81958	-1	rs48573	6
146225	-0.0352379516136562	CMTM2	1	16	66613351	66622178	8828	1	rs2290182	1
146227	1.71034551437965	BEAN1	22	16	66460816	66527432	66617	1	rs9925162	11
146279	1.60806017636598	TEKT5	42	16	10721361	10788802	67442	-1	rs12102780	13
146325	0.616606964037479	C16orf11	2	16	610422	615529	5108	1	rs7190878	2
146330	1.15652128118752	FBXL16	1	16	742500	755825	13326	-1	rs4984683	1
146378	-0.387105643227139	C16orf92	3	16	30034655	30036023	1369	1	rs4788213	3
146395	2.04938994170985	GSG1L	101	16	27798850	28074830	275981	-1	rs13331122	15
146429	0.0868358387539217	SLC22A31	2	16	89262169	89266529	4361	-1	rs3743986	2
146433	1.39014780257187	IL34	14	16	70613798	70694585	80788	1	rs1902563	8
146434	0.737174892217239	ZNF597	9	16	3486110	3493490	7381	-1	rs7200241	6
146439	-1.38486418559179	CCDC64B	2	16	3077868	3085542	7675	-1	rs1859376	2
146456	1.52825998801004	TMED6	5	16	69377149	69385712	8564	-1	rs7191614	4
146540	-0.0727588714477323	ZNF785	1	16	30591994	30597092	5099	-1	rs9934806	1
146542	-0.539027325319355	ZNF688	1	16	30581007	30583728	2722	-1	rs11859342	1
146556	0.673250403182967	C16orf89	9	16	5094123	5116111	21989	-1	rs882292	6
146562	1.63154202446464	C16orf71	7	16	4784289	4799397	15109	1	rs17137222	5
146664	1.68323297332601	MGAT5B	80	17	74864798	74946471	81674	1	rs644871	15
146691	1.35015583955578	TOM1L2	11	17	17746822	17875784	128963	-1	rs7222480	7
146712	1.63626565889923	B3GNTL1	32	17	80901667	81009686	108020	-1	rs4986075	12
146713	2.73999563681571	RBFOX3	242	17	77085427	77478563	393137	-1	rs4789947	15
146722	2.338178313759	CD300LF	4	17	72690452	72709108	18657	-1	rs6501732	4
146723	1.66825054937135	C17orf77	7	17	72581057	72590348	9292	1	rs16978135	5
146754	1.22381506476547	DNAH2	27	17	7623039	7737058	114020	1	rs4791806	12
146760	1.22947971168079	RTN4RL1	30	17	1837971	1928178	90208	-1	rs11078741	12
146779	1.73414702270575	EFCAB3	21	17	60447579	60493840	46262	1	rs7342849	10
146802	0.834133072961977	SLC47A2	6	17	19581628	19620043	38416	-1	rs8081130	5
146822	0.0160481230325375	CDRT15	10	17	14139173	14140150	978	-1	rs8066913	7
146845	2.05284100708163	WDR16	9	17	9479944	9546776	66833	1	rs9902732	6
146849	1.65531804720886	CCDC42	27	17	8633246	8648154	14909	-1	rs16957520	12
146850	1.61915461623336	PIK3R6	24	17	8706055	8770994	64940	-1	rs8064982	11
146852	0.475638418636773	ODF4	5	17	8243188	8249363	6176	1	rs12936935	4
146853	-0.271386219151793	C17orf50	1	17	34087916	34092098	4183	1	rs4796105	1
146857	1.1197085039318	SLFN13	12	17	33762115	33775856	13742	-1	rs7218011	8
146861	1.20376091609062	SLC35G3	6	17	33519539	33521412	1874	-1	rs17547201	5
146862	0.622078882556805	UNC45B	11	17	33474836	33516364	41529	1	rs7215469	7
146894	1.94474231448621	CD300LG	7	17	41924516	41940997	16482	1	rs12453522	5
146909	0.576756439222598	KIF18B	9	17	43003448	43025082	21635	-1	rs3169733	6
146956	2.81829120778268	EME1	4	17	48450581	48458820	8240	1	rs3760413	4
147007	0.142276003655035	TMEM199	1	17	26684687	26689089	4403	1	rs7210719	1
147011	-2.10390883678781	PROCA1	1	17	27030534	27038872	8339	-1	rs12601110	1
147040	-0.86463346261891	KCTD11	2	17	7255208	7258263	3056	1	rs17732672	2
147138	0.896855552876767	TMC8	5	17	76126859	76139049	12191	1	rs17773842	4
147166	0.727336244781839	TRIM16L	3	17	18625402	18639431	14030	1	rs4633769	3
147179	2.35345218211734	WIPF2	3	17	38375574	38438439	62866	1	rs12936565	3
147183	1.37972283274431	KRT25	14	17	38904273	38911584	7312	-1	rs2109217	8
147184	0.288510492462248	TMEM99	1	17	38975344	38992526	17183	1	rs757272	1
147323	0.490771598364802	STARD6	3	18	51851062	51880943	29882	-1	rs1787828	3
147339	1.83960670009337	C18orf25	17	18	43753988	43846955	92968	1	rs726131	9
147372	1.56549879374931	CCBE1	150	18	57098171	57364644	266474	-1	rs17066126	15
147381	2.60259936566461	CBLN2	29	18	70203915	70211723	7809	-1	rs634392	12
147407	1.12091980461333	MCART2	16	18	29339659	29340843	1185	-1	rs960970	9
147409	1.27521260773814	DSG4	10	18	28956740	28993880	37141	1	rs9946169	7
147463	1.58679094647903	ANKRD29	17	18	21179977	21242849	62873	-1	rs1975080	9
147495	1.50580982667006	APCDD1	41	18	10454625	10488698	34074	1	rs520593	13
147645	-0.0982320919472336	VSIG10L	1	19	51834795	51845378	10584	-1	rs8105710	1
147646	1.27408300715491	LOC147646	5	19	51891543	51893828	2286	-1	rs3826663	4
147657	0.655387962080108	ZNF480	6	19	52800426	52829175	28750	1	rs11880474	5
147658	1.43691551805576	ZNF534	7	19	52934667	52942699	8033	1	rs17780173	5
147660	1.10093258259112	ZNF578	14	19	52956829	53020131	63303	1	rs979158	8
147664	1.64616399432201	ERVV-1	9	19	53517344	53519833	2490	1	rs10426414	6
147670	0.272720597726827	LOC147670	8	19	57154527	57168614	14088	1	rs12608576	6
147685	0.454926663197657	C19orf18	9	19	58469805	58485902	16098	-1	rs1428175	6
147686	-0.046712961300218	ZNF418	3	19	58433252	58446740	13489	-1	rs7253514	3
147687	0.255879350315234	ZNF417	2	19	58417142	58427978	10837	-1	rs6510112	2
147694	0.311011341038958	ZNF548	1	19	57901218	57913919	12702	1	rs8100796	1
147700	0.801130674142263	KLC3	3	19	45843998	45854778	10781	1	rs12981382	3
147710	1.71311165635045	IGSF23	16	19	45116940	45140081	23142	1	rs846877	9
147719	-0.0115533067330672	LYPD4	2	19	42341150	42348508	7359	-1	rs7408605	2
147741	1.59358061116821	ZNF560	8	19	9577031	9609279	32249	-1	rs6512167	6
147746	-0.432312917456804	HIPK4	2	19	40885178	40896094	10917	-1	rs11670988	2
147798	0.0779900095641216	TMC4	3	19	54663833	54676944	13112	-1	rs36656	3
147808	0.800906114567613	ZNF784	2	19	56132107	56135941	3835	-1	rs908668	2
147837	-0.684372462936616	ZNF563	3	19	12428291	12444534	16244	-1	rs17001926	3
147841	0.730851275595319	SPC24	12	19	11257831	11266484	8654	-1	rs11557092	8
147872	0.384656402672012	CCDC155	6	19	49891475	49921256	29782	1	rs4802602	5
147906	1.56923152956294	DACT3	5	19	47150869	47164395	13527	-1	rs2270683	4
147912	0.705460026114269	SIX5	2	19	46268043	46272497	4455	-1	rs4802274	2
147920	1.33454289107775	IGFL2	12	19	46651039	46664561	13523	1	rs968483	8
147923	0.90546328891101	ZNF420	9	19	37569382	37620662	51281	1	rs10416428	6
147929	1.04508432073346	ZNF565	9	19	36673187	36705986	32800	-1	rs7259854	6
147945	2.02978891705898	NLRP4	32	19	56347944	56393221	45278	1	rs436488	12
147948	1.03438117805851	ZNF582	20	19	56894648	56904889	10242	-1	rs12610246	10
147949	0.887514431400295	ZNF583	6	19	56915383	56936400	21018	1	rs8104319	5
147965	-0.879124085088353	FAM98C	1	19	38893775	38899728	5954	1	rs3745964	1
147968	0.363073472930287	CAPN12	2	19	39220832	39235114	14283	-1	rs8107416	2
147991	2.27356755620034	DPY19L3	25	19	32896655	32976799	80145	1	rs12462009	11
148003	2.32732451416162	LGALS16	9	19	40146558	40151287	4730	1	rs6508892	6
148022	-0.0208215588383624	TICAM1	5	19	4815938	4831737	15800	-1	rs11672931	4
148066	1.12963987885605	ZNRF4	29	19	5455426	5456867	1442	1	rs12461901	12
148103	2.71100309555761	ZNF599	20	19	35248979	35264134	15156	-1	rs1270284	10
148109	1.6796779098801	FAM187B	15	19	35715704	35719628	3925	-1	rs11673347	9
148113	-0.400709521241151	CILP2	1	19	19649074	19657468	8395	1	rs892023	1
148137	0.356900894491933	C19orf55	3	19	36249044	36260077	11034	1	rs231216	3
148156	1.74700771418409	ZNF558	10	19	8920382	8933565	13184	-1	rs250313	7
148170	1.59872374109554	CDC42EP5	4	19	54976210	54984422	8213	-1	rs7257986	4
148198	1.44587594501716	ZNF98	17	19	22573899	22605148	31250	-1	rs8108213	9
148206	2.2057144431171	ZNF714	6	19	21264953	21307897	42945	1	rs2115495	5
148213	1.89762119749736	ZNF681	9	19	23921997	23941693	19697	-1	rs6511563	6
148223	2.64645635840948	C19orf25	2	19	1473200	1479228	6029	-1	rs166451	2
148229	1.27823664184476	ATP8B3	12	19	1782074	1812270	30197	-1	rs8100856	8
148252	1.47514337951389	DIRAS1	4	19	2714565	2721390	6826	-1	rs10412559	4
148254	1.60310261854359	ZNF555	10	19	2841433	2860472	19040	1	rs1883037	7
148266	0.0416270614716123	ZNF569	2	19	37902059	37958339	56281	-1	rs8108739	2
148268	-0.786162999147758	ZNF570	3	19	37959982	37976242	16261	1	rs1382357	3
148281	2.6432268309619	SYT6	82	1	114631914	114696472	64559	-1	rs209878	15
148304	0.259608213572858	C1orf74	2	1	209955662	209957890	2229	-1	rs651141	2
148327	0.209528101993039	CREB3L4	1	1	153940397	153946832	6436	1	rs11264743	1
148345	2.28607279908935	C1orf127	34	1	11006530	11042094	35565	-1	rs6704113	13
148418	1.81327121937081	SAMD13	29	1	84764049	84816481	52433	1	rs7530088	12
148423	0.243107656616374	C1orf52	18	1	85715636	85725355	9720	-1	rs17123650	10
148479	0.0762527705883559	PHF13	3	1	6673756	6684093	10338	1	rs2072948	3
148523	0.654521313884977	C1orf51	3	1	150255229	150259501	4273	1	rs942453	3
148534	1.2888104274583	TMEM56	24	1	95582894	95663163	80270	1	rs12039183	11
148545	1.06331748161561	NBPF4	2	1	108765963	108786703	20741	-1	rs17021213	2
148581	1.64201932121772	UBE2U	28	1	64669490	64710027	40538	1	rs7550962	12
148641	2.79737310801724	SLC35F3	174	1	234040679	234460262	419584	1	rs4920216	15
148738	0.340757696095211	HFE2	6	1	145413191	145417545	4355	1	rs16827081	5
148741	0.584592131076452	ANKRD35	5	1	145549209	145568526	19318	1	rs720899	4
148753	1.26423414133641	FAM163A	47	1	179712298	179785333	73036	1	rs3845383	14
148789	1.37269880775153	B3GALNT2	15	1	235610533	235667781	57249	-1	rs4659540	9
148808	1.31663798487048	MFSD4	16	1	205538112	205572046	33935	1	rs2282449	9
148811	1.65139473113235	PM20D1	12	1	205797150	205819276	22127	-1	rs1361754	8
148823	2.05702314055655	C1orf150	11	1	247712451	247739859	27409	1	rs3862182	7
148867	1.18879079799223	SLC30A7	8	1	101361632	101447311	85680	1	rs12040671	6
148870	1.3675403461973	CCDC27	10	1	3668965	3688209	19245	1	rs10910025	7
148930	0.381252360027398	KNCN	5	1	47011316	47016887	5572	-1	rs952947	4
148932	0.661094051262951	MOB3C	5	1	47073387	47082563	9177	-1	rs6675720	4
148979	2.38683752122774	GLIS1	75	1	53971906	54199877	227972	-1	rs2316191	15
149013	0.658719357773971	NBPF12	6	1	146378593	146466121	87529	1	rs12141387	5
149018	2.51717516161477	LELP1	17	1	153175919	153177596	1678	1	rs10494290	9
149041	3.38108577828155	RC3H1	7	1	173900352	173962210	61859	-1	rs12078817	5
149076	1.41982718004376	ZNF362	18	1	33722174	33766320	44147	1	rs12064710	10
149095	1.06480982087919	DCST1	3	1	155006282	155023406	17125	1	rs11264300	3
149111	1.99669799570481	CNIH3	71	1	224804179	224928249	124071	1	rs16854034	14
149175	0.551787430558078	MANEAL	3	1	38259774	38267278	7505	1	rs597210	3
149233	1.98088652993625	IL23R	36	1	67632169	67725662	93494	1	rs10889675	13
149281	1.54853309522545	METTL11B	30	1	170115188	170136923	21736	1	rs488150	12
149297	2.25581850404395	FAM78B	51	1	166039256	166135958	96703	-1	rs4657523	14
149345	-0.246323267328688	SHISA4	1	1	201857797	201861715	3919	1	rs2250377	1
149371	2.00776753715304	EXOC8	3	1	231468482	231473578	5097	-1	rs12239313	3
149420	1.25812099919409	PDIK1L	5	1	26437656	26452034	14379	1	rs2783711	4
149428	0.618696979819223	BNIPL	3	1	151009029	151020076	11048	1	rs12068365	3
149461	-0.30312316634594	CLDN19	3	1	43198764	43205925	7162	-1	rs12141833	3
149465	1.91519217536986	WDR65	27	1	43638001	43719862	81862	1	rs4660249	12
149466	-0.323463824580683	C1orf210	4	1	43747554	43751288	3735	-1	rs4660727	4
149478	0.145294952196181	BTBD19	2	1	45274154	45279801	5648	1	rs11211037	2
149483	-0.129037469860906	CCDC17	1	1	46085716	46089731	4016	-1	rs2275084	1
149499	0.169443258545855	LRRC71	2	1	156890424	156902880	12457	1	rs822431	2
149563	0.654297742542525	C1orf64	5	1	16330731	16333180	2450	1	rs11578845	4
149603	1.18763307786351	RNF187	7	1	228675068	228683889	8822	1	rs4233233	5
149628	1.96669832604239	PYHIN1	30	1	158901342	158946844	45503	1	rs1626284	12
149643	0.638119336876952	C1orf227	2	1	213003483	213020991	17509	-1	rs2644548	2
149647	2.12306983875868	FAM71A	14	1	212797789	212800120	2332	1	rs3123539	8
149699	1.12979646051649	GTSF1L	19	20	42354801	42355642	842	-1	rs285198	10
149708	1.11340157235932	WFDC5	5	20	43738093	43743813	5721	-1	rs6104014	4
149840	2.25089797558033	C20orf196	77	20	5731043	5844558	113516	1	rs1573166	15
149951	1.89772740901568	COMMD7	7	20	31290493	31331814	41322	-1	rs6058845	5
149954	2.21763103531147	BPIFB4	21	20	31669318	31699557	30240	1	rs755171	10
149986	1.38955515982926	LSM14B	6	20	60697517	60710434	12918	1	rs6142946	5
149998	1.56245856386322	LIPI	29	21	15481134	15579254	98121	-1	rs8133096	12
